key	read_count
UPI00077ACF4C	769
UniRef90_UPI00077A4FFD	764
UniRef90_UPI00077AF324	1771
UniRef90_UPI00077A65C5	1573
UPI0009E23B2C	551
A0A2B4SX37	2490
UniRef90_UPI00077A27DF	326
UniRef90_UPI0009E374A8	296
A0A2B4RJK2	1398
UniRef90_UPI00077A15E4	1338
UniRef90_A0A2B4SQ77	951
UniRef90_UPI00077B26ED	607
UniRef90_UPI0003F0E560	107
UniRef90_UPI00077A71AD	138
UniRef90_UPI00077ADDC1	607
UPI00077A9C96	231
UniRef90_UPI00077B0834	123
UniRef90_UPI00077ACF60	1612
UniRef90_UPI00077A1FC9	2964
UniRef90_UPI00077A41A7	3120
UniRef90_UPI00077ACEAA	777
UniRef90_G8HTB6	12491
UniRef90_UPI00077A3041	2395
UniRef90_UPI00077B12E9	3543
UniRef90_UPI00077B0A47	285
UPI00077A58BE	207
UniRef90_UPI00077AE601	1756
UniRef90_UPI00077A5BF8	5020
UniRef90_UPI0009E652FE	1196
UniRef90_UPI00077AB0A8	412
UniRef90_UPI00077AFA04	306
UniRef90_UPI00077A14CF	2133
UniRef90_UPI0009E454E9	849
UniRef90_UPI00077AFAA7	4755
UniRef90_UPI0009E18C2A	6275
UniRef90_A0A2B4RV98	453
UniRef90_UPI00077A6A93	201
UniRef90_UPI00077B0447	984
UniRef90_A0A2B4RFW9	1365
UniRef90_UPI00077A6245	19048
UniRef90_A0A0A8K9Y4	316
UniRef90_UPI00077A2086	607
UniRef90_UPI000C050E23	1208
UniRef90_UPI00077AAA7E	1139
UniRef90_UPI00077A9F2D	4197
UniRef90_UPI0009E40600	837
UniRef90_UPI00077AEFE1	279
UniRef90_UPI000F54FA49	595
UniRef90_A0A2B4S8Q1	466
UniRef90_A0A2B4RV02	606
UniRef90_A0A2B4RSM8	381
UniRef90_UPI000F550500	473
UniRef90_UPI00077A3C69	699
UniRef90_UPI00077A1F17	1889
UniRef90_UPI0009E4B2EC	5645
UniRef90_UPI0009E29FFC	1504
UPI000779FA1B	688
UniRef90_UPI0001926355	300
UniRef90_UPI00077A61C3	289
UniRef90_A0A2B4SBA1	1876
UPI000C03F473	260
UniRef90_A0A2B4SMW9	3364
UPI00077AFD21	1692
UniRef90_UPI0009E38D02	820
UniRef90_UPI0009E22690	1349
UniRef90_UPI0009E560D5	939
UPI00077A17B1	276
UniRef90_UPI000C04E82A	399
UniRef90_UPI00077AFF8F	240
UniRef90_UPI0009E3CD56	186
UniRef90_UPI00077A0AE6	718
UniRef90_UPI000F550D1B	695
UniRef90_UPI00077AFB30	840
UniRef90_UPI0009E370F0	481
UniRef90_UPI000C04F166	95
UniRef90_UPI00077A8255	279
UniRef90_A0A2B4SIK4	7901
UniRef90_UPI00077A5A12	3853
UniRef90_UPI00077A7121	1912
UPI000F5591E7	894
UniRef90_A0A2B4RJC8	571
UniRef90_UPI0009E1D57E	2106
UniRef90_UPI00077A4DB9	324
UniRef90_UPI00077A1D4A	466
UniRef90_UPI0009E5F5D2	600
UniRef90_UPI00077A247F	298
UniRef90_UPI00077AD205	317
UniRef90_UPI00077A0DA5	311
A0A1A7ZKL5	175
UniRef90_A0A2B4RHI4	1725
UniRef90_UPI0009E55E08	868
UPI0009E5BFED	1268
UniRef90_UPI0009E33F2D	285
UniRef90_UPI000C040800	1414
UniRef90_UPI00077A4C18	707
UniRef90_UPI00077A29EA	247
UniRef90_UPI0009E5FDF1	763
UPI0009E3E758	713
UniRef90_UPI00077A5131	408
UniRef90_UPI0009E2C919	559
UPI00077A9812	87
UniRef90_UPI0009E5CAA3	414
UniRef90_UPI0009E1A9E7	830
UniRef90_D7NNB0	1372
UniRef90_UPI00077ACD07	1238
UniRef90_UPI00077A5EEB	302
UPI00077AF638	609
UPI000F54F437	437
UniRef90_UPI00077A02F4	598
UniRef90_UPI00077A94FE	472
UniRef90_UPI00077AD8C1	1448
UniRef90_UPI0009E61A18	802
UniRef90_A0A2B4SS17	1164
UniRef90_UPI00077AFE43	369
UniRef90_UPI00077A7D0F	1723
UniRef90_UPI00077A5EA8	606
UniRef90_UPI0009E50DFB	3252
UniRef90_UPI00077A27F4	926
UPI00077A1B16	11682
UniRef90_A0A2B4SQ86	1529
UniRef90_UPI0009E4B59A	1074
UniRef90_UPI00077A3CD9	1575
UPI00077A4FAF	382
UniRef90_UPI0009E562EA	3596
UniRef90_UPI00077A2E6A	1393
UniRef90_A0A2B4SVQ3	2322
UniRef90_UPI0009E414FE	180
A0A2B4RXJ3	636
UniRef90_UPI00077A91FD	399
UniRef90_A0A2B4SE22	270
UPI00077A4236	150
UniRef90_UPI0009E2008B	1518
UniRef90_UPI0009E3C4F6	2682
UniRef90_UPI00077A505B	1182
UPI000C03F15B	1056
UniRef90_UPI0009E5AD2A	183
UniRef90_UPI000C03E031	3132
UniRef90_A0A2B4RB25	535
UniRef90_UPI00077A9FBE	1330
UniRef90_UPI0009E3FFFB	796
UniRef90_UPI00077A809D	226
UPI0009E3B7CB	1617
UPI00077A5DB5	366
UPI00077A9A75	117
UniRef90_UPI00077AF94C	1483
UniRef90_UPI00077A7E86	626
UniRef90_UPI0009E65C37	1722
UniRef90_UPI00077A145B	575
UniRef90_UPI00077A9D1F	485
UniRef90_A0A2B4SG63	1848
UniRef90_UPI00077ADB23	236
W5N532	12555
UniRef90_UPI0009E1AFC3	1308
UniRef90_UPI0009E3A27E	924
UniRef90_UPI0009E19189	843
UniRef90_UPI0009E4F106	873
UniRef90_UPI0009E18DD4	2634
UniRef90_UPI0009E45107	336
UniRef90_A0A2B4SA18	6152
UniRef90_UPI0009E38EA9	967
UPI00077A92CD	185
UniRef90_UPI0009E2CD83	6986
UniRef90_UPI000779F32A	280
UPI00077AA843	1646
A0A2B4SZ91	2699
UniRef90_UPI00077A0756	272
UniRef90_A0A1Q9CU65	142
UniRef90_UPI0009E44BC7	230
UniRef90_UPI00077ABB8A	84
UniRef90_A0A2B4RQ92	318
UniRef90_UPI00077AA989	320
UniRef90_UPI0009E23474	245
UniRef90_UPI00077AAACF	1313
UPI000F5530DD	7436
UniRef90_UPI000C0565B1	2847
UniRef90_L0ATY7	80
UniRef90_UPI0009E236D2	227
UniRef90_UPI0009E48319	1595
UniRef90_UPI00077B1558	231
UniRef90_A0A1A8FCH6	182
UniRef90_UPI000A2A9AB0	130
UPI00077AA036	825
UniRef90_UPI00077ACB9F	1059
UniRef90_UPI00077AA364	947
UPI000F552832	225
UniRef90_UPI0009E2FAB7	407
UniRef90_UPI0009E6092D	374
UniRef90_UPI00077A4500	1202
UniRef90_UPI00077AD0CA	895
UniRef90_UPI0009E20F31	374
UniRef90_UPI00077AA01F	217
UniRef90_UPI0009E29EE8	862
UniRef90_A7RP07	406
UniRef90_UPI00077AB6CE	611
UniRef90_UPI0009E61980	778
UniRef90_A0A3B3HVR8	371
UniRef90_UPI00077A7B3E	768
UniRef90_UPI00077A8910	5462
UPI00077A5CCA	100
UniRef90_A0A2B4RCM1	188
UniRef90_UPI00077AA38E	1727
UPI0009E49C92	289
UniRef90_UPI00077AAE9A	205
UPI000F556B20	397
UniRef90_A0A2B4SXX7	2585
UniRef90_A0A2B4RAC3	201
UPI000F54CE72	346
UniRef90_A0A2B4RIH9	253
UniRef90_A0A2B4RTN1	3841
UniRef90_UPI00077AA6C3	332
UniRef90_UPI0009E3CBE0	543
UniRef90_UPI00077A3867	272
A0A2B4SFR3	320
UniRef90_UPI00077A5E66	832
UniRef90_UPI00077A2D3C	43
UniRef90_A0A2B4S5J8	781
UPI00077B0DB6	375
UniRef90_UPI000779F3EB	248
UniRef90_UPI00077A35A5	409
UniRef90_UPI00077A559E	218
UniRef90_UPI0009E5DFE8	8116
UniRef90_UPI00077AF8A1	11522
A0A2B4T0H0	1405
UniRef90_UPI000F5523F3	409
UniRef90_A0A2B4RDG6	356
UniRef90_UPI0009E203EF	185
UniRef90_UPI00077A9C3F	10827
UniRef90_UPI000779F694	2387
UniRef90_UPI0009E25C17	739
UniRef90_UPI0009E42816	2099
UniRef90_UPI0009E45EA6	216
UniRef90_UPI000779FFEA	356
UniRef90_UPI00077A2DCF	184
UniRef90_UPI0009E4219B	434
UniRef90_UPI00077ABD7A	1299
UPI00077A0D41	1896
UniRef90_UPI0009E5B00F	254
UniRef90_UPI0009E2E8CC	2053
UniRef90_UPI0009E26681	789
UniRef90_UPI00077A6536	311
UniRef90_UPI0009E2DCD9	5790
UniRef90_UPI00077A86AC	1629
UniRef90_UPI00077A2C10	857
UPI00077AB470	910
UniRef90_UPI0009E51371	842
UPI00077B1F46	877
UniRef90_UPI00077B22A5	78
UniRef90_UPI00077A4094	227
UniRef90_UPI0009E1EA99	179
UniRef90_UPI00077A17BF	151
UPI00077B0608	730
UPI00077AE01F	254
UniRef90_Q95NR9	8923
UniRef90_A7STP5	3814
UniRef90_UPI00077AE2B0	2700
UniRef90_UPI000F558F2D	394
UniRef90_UPI0009E232C1	1930
UniRef90_A0A2B4SH87	137
UniRef90_UPI00077AC6B2	272
UniRef90_UPI0009E2EBB5	923
UPI000F54D4D6	7758
UPI00077AB7B4	111
UniRef90_UPI0009E616B7	951
UniRef90_UPI00077A8AB0	721
UniRef90_UPI00077A2C12	671
UniRef90_UPI00077A5B92	749
UniRef90_UPI00077A5C2E	329
UniRef90_UPI0009E51BF2	304
UniRef90_UPI00077A6A37	2779
UniRef90_UPI0009E4FEAB	319
UniRef90_UPI0009E4CCD0	933
UniRef90_UPI0009E1DE65	985
UniRef90_UPI00077AC9DD	628
UniRef90_UPI0009E456A2	402
UniRef90_UPI00077A96E1	465
UniRef90_UPI0009E44A1D	839
UniRef90_UPI0009E4160A	834
UniRef90_UPI00077AB6FA	1334
UniRef90_UPI00077B2635	564
UniRef90_UPI00077AA391	204
A0A2B4S5S1	166
UniRef90_A8C9K4	11539
UniRef90_UPI0009E2227F	749
UniRef90_A0A2B4R8C3	281
UniRef90_UPI00077A2A83	433
UniRef90_UPI00077AA0B0	449
UniRef90_UPI00077A248A	426
UniRef90_UPI00077B007F	237
A0A2B4RX90	227
UniRef90_UPI00077A9932	669
UPI00077A9052	905
UniRef90_UPI00077A9F39	666
UniRef90_UPI0009E3D170	480
UniRef90_UPI00077A387B	1115
UniRef90_A0A2B4RRN3	551
UPI0009E1D79C	264
UniRef90_UPI0009E325AE	485
UPI00077A3645	115
UniRef90_UPI00077A3C5F	267
UniRef90_UPI00077AB068	1570
UniRef90_UPI0009E3A254	339
UPI00077AE8D5	150
UPI00077AB033	1960
UniRef90_A0A2B4SWE9	2736
UniRef90_UPI000C051760	600
UniRef90_UPI00077A2022	140
UniRef90_UPI000F550D2A	1548
UniRef90_A7RFS3	574
UniRef90_UPI0009E28007	939
UniRef90_UPI00077A31D5	4063
UniRef90_UPI00077A5591	1824
UPI000C0500EA	606
UPI00077ADD6D	456
UniRef90_UPI00077A9E70	8610
UniRef90_UPI0009E1C466	558
UniRef90_A0A2B4SA19	1762
UPI00077ABACA	598
UniRef90_A0A2B4REP2	1115
UniRef90_UPI0009E1994B	124
UniRef90_UPI0009E6125C	371
UniRef90_UPI00077AF4B6	489
UniRef90_UPI0009E23918	1967
UPI00077AD776	3487
UPI000C052060	847
UniRef90_UPI00077A8B33	380
A0A2B4SU55	3053
UPI000C043858	1561
UniRef90_UPI00077A0F57	3021
UniRef90_UPI00077AE93F	63
UniRef90_UPI00077A56BC	192
UniRef90_UPI00077A71DE	313
A0A2B4ST44	4812
UniRef90_UPI00077ADEFF	2645
UniRef90_UPI00077A4463	1199
UniRef90_UPI00077A0E2E	440
UPI00077AC9DE	654
UPI00077A6587	4416
UniRef90_A0A2B4RSU0	636
UniRef90_UPI00077A3D7A	1040
UniRef90_UPI00077ABE87	113
UniRef90_UPI0009E1B9E2	356
UniRef90_UPI0009E56655	368
UniRef90_A0A2B4RPF9	362
UPI00077A8DDC	1189
UniRef90_A0A2B4STM7	889
UniRef90_UPI000F54F7DA	915
UniRef90_UPI0009E2826B	2450
UniRef90_UPI0009E42BBD	366
UPI000C049648	1249
UniRef90_A0A2B4S0V9	455
UniRef90_UPI00077A08AA	1199
UniRef90_A0A2B4S405	2586
UniRef90_UPI00077A5CC6	143
UniRef90_UPI00077AF765	550
UniRef90_UPI00077AD4B7	263
UniRef90_UPI000C0471FA	200
UniRef90_UPI00077ADFD5	6260
UniRef90_UPI00077AB43B	1187
UniRef90_A0A2B4R434	368
UniRef90_UPI00077A6920	821
UniRef90_UPI00077A1E5E	1555
UniRef90_UPI00077A5C35	4686
UniRef90_UPI00077A4151	178
UniRef90_UPI00077A62E7	75
UniRef90_UPI0009E3D437	288
UniRef90_UPI0009E30A00	159
UniRef90_A0A2B4SW28	2424
UniRef90_UPI00077AC4F6	209
UniRef90_UPI00077AA6F5	1271
UniRef90_UPI00077A65ED	1567
UPI0009E62985	353
UniRef90_A0A2B4RED9	129
UniRef90_UPI00077B0F45	3388
UniRef90_UPI0009E3BB77	320
UniRef90_UPI00077A59EB	7545
UniRef90_A0A2G8LK14	250
UPI00077ABC93	321
UniRef90_UPI0006D93B18	406
UniRef90_A7S3N2	1150
UniRef90_UPI00077ADEB2	1538
UniRef90_UPI00077A12F3	390
UniRef90_A0A2B4RIX3	2190
UniRef90_A0A2B4RN14	2633
UPI00077AC743	3175
UniRef90_UPI0009E264C9	585
UPI00077A8C3A	792
UniRef90_UPI000A2A453C	456
UniRef90_UPI0009E20B63	433
UniRef90_UPI000F5589B1	414
UniRef90_UPI000F54C6F9	132
UPI00077A916D	339
UniRef90_UPI0009E4F83B	302
UPI000F5516E3	2088
UniRef90_UPI0009E64118	268
UniRef90_UPI00077AB4FB	271
UniRef90_UPI00077A81CE	422
UniRef90_UPI00077A5993	1284
UniRef90_UPI0007B9B290	191
UPI00077A2FDF	326
UniRef90_UPI000A2A8258	350
UniRef90_UPI00077AE05F	120
UPI00077A1F51	112
UniRef90_UPI00077A6938	6296
UniRef90_UPI00077A8380	95
UniRef90_UPI00077A3800	822
UniRef90_UPI0009E40A75	835
UPI000C03DF63	2988
UniRef90_UPI00077AB488	233
UniRef90_UPI00077AF55A	158
UniRef90_UPI00077A6810	333
UniRef90_UPI000779FA6D	443
UniRef90_UPI000F54DBB2	415
UniRef90_UPI000F558385	203
UniRef90_UPI00077AB044	4384
UniRef90_UPI00077A7236	2970
UniRef90_UPI0009E274AD	792
UniRef90_UPI00077A10E9	1027
UniRef90_UPI00077AAA7C	602
UniRef90_A0A2B4RHZ7	356
UniRef90_UPI00077AC24B	437
UniRef90_A0A2B4R789	144
UPI0009E2ABA1	10047
UniRef90_UPI00077B01B4	506
UniRef90_A0A2B4SQJ4	105
UniRef90_UPI0009E1E7D3	165
UniRef90_UPI0009E27E8E	197
UniRef90_A0A2B4SS75	792
UniRef90_A0A2B4RXE2	718
UniRef90_A0A2B4SAN9	5149
UniRef90_UPI00077AB9DF	4295
UPI000F5565B9	1960
UniRef90_UPI00077AC4C4	2473
UniRef90_UPI00077A71E6	393
UniRef90_A0A2B4RYX1	410
UniRef90_UPI00077A149D	471
UniRef90_UPI0009E2EA20	246
UniRef90_UPI0009E5E8B3	250
UniRef90_A0A2B4RCI0	460
UniRef90_UPI00077AABA6	281
UniRef90_A0A2B4SUB6	1076
UPI000F551EDC	805
UniRef90_UPI00077AFD0A	178
UniRef90_UPI00077AA07A	120
UniRef90_UPI00077A30FA	206
UniRef90_A0A2B4T0B0	1089
UniRef90_UPI00077A10EB	1853
UniRef90_A0A2B4SQX4	740
UniRef90_UPI00077A5089	827
UniRef90_A0A2B4S0M5	1818
UniRef90_UPI0009E2CCD4	508
UniRef90_A0A2B4SFS9	2328
UniRef90_UPI00077A5721	594
UniRef90_UPI0009E2C12A	952
UniRef90_UPI00077AFAD2	346
UniRef90_UPI00077AFE9D	677
UniRef90_UPI00077AB8B1	1210
UniRef90_UPI0009E323C5	537
UniRef90_UPI00077AED44	110
UPI000F5536DB	125
UniRef90_UPI000C04E5D2	758
UniRef90_UPI00077AC167	426
UniRef90_UPI00077AE9A6	1003
UniRef90_UPI0009E4436D	2481
UniRef90_UPI00077A0728	716
UniRef90_UPI00077A8AC4	488
UniRef90_UPI00077A2207	473
A0A2B4RUK7	812
UniRef90_UPI0009E648D3	123
UniRef90_UPI00077AEA6C	481
UniRef90_UPI00077ACAD6	13683
UniRef90_B3EWY7	3833
UniRef90_UPI0009E1BE33	443
UniRef90_UPI000F54ED15	651
UniRef90_UPI0009E297C6	299
UniRef90_UPI000779FCB9	1223
UniRef90_UPI00077A5D26	1204
UPI00077AE171	4210
UniRef90_A0A2B4SB31	793
UniRef90_UPI0009E63B7F	270
UniRef90_UPI0009E37B30	972
UniRef90_UPI00077A06DF	2399
UniRef90_UPI00077AB821	1015
UniRef90_UPI0009E618E0	338
UniRef90_UPI00077A77F4	3068
UniRef90_UPI0009E22774	381
UniRef90_A0A2B4RYT2	492
UniRef90_UPI0009E4BC3F	248
UniRef90_UPI00077A349E	208
UniRef90_UPI0009E540E5	1952
UniRef90_UPI00077AA1E3	1597
UniRef90_A0A2B4T129	189
UniRef90_A0A2B4S3J8	1538
UniRef90_UPI0009E56264	6591
UniRef90_A0A2B4SW07	1458
UniRef90_A0A2B4SQ69	1648
UniRef90_A0A2B4T0C3	822
UniRef90_UPI0009E56190	1799
UniRef90_UPI0009E245AB	3464
UniRef90_A0A2B4SQQ0	1242
UniRef90_UPI0001CBA256	291
UniRef90_UPI00077AC3F4	485
UniRef90_UPI00077AD34B	148
UniRef90_UPI00077B13EC	811
UniRef90_UPI00077A8DC5	509
UPI00077A6784	435
UniRef90_UPI0009E5FB7B	231
UniRef90_UPI00077A9A3A	5609
UPI000F54CF9B	1315
UniRef90_UPI00077AD849	6783
UniRef90_UPI00077A4B8E	1500
UniRef90_UPI00077A1A8A	1007
UniRef90_UPI00077AF0BC	158
UniRef90_UPI00077AF8EF	3062
UniRef90_UPI00077A0AED	1743
UPI00077ADF92	770
UniRef90_A0A2B4T0Y7	498
UniRef90_UPI00077A3FED	1032
UniRef90_UPI00077AA28F	98
UniRef90_UPI00077A2A3E	253
UPI00077A167E	298
UniRef90_UPI000C04E26B	172
UniRef90_A0A2B4RD87	399
UniRef90_UPI00077A57FD	1170
UPI00077A3A1C	540
UniRef90_UPI00077A1252	420
UniRef90_UPI0009E528E8	748
UniRef90_UPI00077A62FD	242
UniRef90_UPI0009E514B8	785
UniRef90_A0A2B4RYQ2	1046
UniRef90_UPI00077A3EB6	530
UniRef90_UPI0009E30AD1	5349
UniRef90_UPI0009E373FC	1269
UniRef90_UPI00077B1A36	528
UniRef90_UPI00077A5E6E	86
UniRef90_UPI00077AB314	105
UniRef90_UPI00077AA580	605
UniRef90_A0A2B4ST16	128
UPI00077A2C55	454
UniRef90_UPI00077B1775	857
UniRef90_A0A1S3HH31	144
UPI000F5548B2	253
UniRef90_UPI0009E409D1	1738
UPI00077A25E8	204
UniRef90_UPI0008FAD4C8	144
UniRef90_UPI00077A8D22	540
UniRef90_UPI00077B1CA5	228
UniRef90_UPI000C03EB56	184
UniRef90_UPI00077A09C4	825
UniRef90_UPI00077A7521	388
UniRef90_UPI00077A4E38	2322
UniRef90_UPI0009E4409B	678
UniRef90_UPI000C03C4A6	299
UniRef90_A0A370DYL9	452
UPI00077B0E36	1521
UniRef90_UPI0009E1C99F	1169
UniRef90_A0A2B4SA14	565
UniRef90_UPI0009E624FA	469
UniRef90_A0A2B4SL80	463
UniRef90_A0A2G8KJ71	793
UniRef90_UPI00077AF3F6	3288
UPI00077A5984	301
UniRef90_UPI0009E28EDC	1042
UniRef90_UPI0009E5D8F1	1789
UniRef90_UPI00077A3A3B	569
UniRef90_UPI0009E1B74D	145
UniRef90_UPI00077A787B	119
UniRef90_UPI00077A70C4	563
UniRef90_UPI00077AC17A	1248
UniRef90_UPI0009E62A48	947
UPI00077A8553	509
UniRef90_UPI00077A4D76	219
UniRef90_UPI00077AB453	1334
UniRef90_UPI0009E46426	226
UniRef90_UPI00077A0879	1155
UniRef90_UPI0009E23FBC	886
UniRef90_UPI00077B178C	594
UniRef90_UPI000779F76F	585
UniRef90_UPI00077AB28E	461
UPI00077A6AEF	131
UPI0009E372CE	10450
UniRef90_UPI00077A825B	1102
UniRef90_UPI00077AC6E7	802
UniRef90_UPI00077AFAE0	236
UniRef90_A0A2B4R7Z9	460
UniRef90_UPI00077AE38C	8477
UPI00077ABF86	68
UniRef90_UPI000C041E31	204
UPI00077AB7B6	127
UniRef90_UPI00077B0B88	8008
UniRef90_A0A2B4S120	262
UPI00077A6B54	1145
UniRef90_UPI00077AF45F	141
UPI00077A164C	1792
UniRef90_UPI00077A72B4	1811
UniRef90_UPI0009E29E72	96
UniRef90_UPI0009E534FF	1845
UniRef90_UPI00077A44F2	400
UniRef90_A0A2B4SUK2	1524
UniRef90_UPI000C04BBF4	586
UniRef90_UPI0009E52DCB	1948
UPI000779FEBD	876
UniRef90_UPI000779F816	329
UniRef90_UPI0009E2E2B0	331
UniRef90_UPI0009E63256	669
UPI0009E48042	346
UniRef90_A0A2B4R2A1	292
UniRef90_UPI0009E39258	2758
UniRef90_UPI00077A0701	1076
UniRef90_UPI00077ADCC8	921
UniRef90_UPI00077A09FE	735
UniRef90_UPI0009E591D6	288
UniRef90_UPI000779F40F	369
UniRef90_UPI0009E31431	543
UniRef90_UPI00077A8C6B	8533
UniRef90_UPI00077A1327	322
UniRef90_UPI0009E510F7	254
UniRef90_A0A2B4S6N7	2680
UniRef90_UPI00077A5F3C	1275
UniRef90_A0A2B4SPI4	420
UniRef90_UPI00077A9491	357
UniRef90_A0A2B4SBQ9	613
UniRef90_UPI000A2A61ED	300
UniRef90_UPI00077A4A01	335
UniRef90_UPI000F558577	1894
A0A2B4SKU6	1338
UniRef90_UPI00077A5574	1384
UPI000F5570DA	316
UPI000F559659	258
UniRef90_UPI000A2A533E	112
UniRef90_A0A2B4S1Y6	1343
UniRef90_UPI00077AC493	1092
UniRef90_A0A2B4RKI6	1093
UniRef90_UPI000C0544D4	467
UniRef90_UPI00077A820E	1477
UniRef90_UPI00077A4FA4	405
UPI00077A9880	334
UniRef90_UPI0009E275FE	1514
UniRef90_UPI00077A9031	720
UPI00077A5512	268
UniRef90_UPI0009E603FC	9698
UniRef90_UPI0009E20196	703
UniRef90_UPI0009E1B207	1044
UPI00077AB28B	770
UniRef90_UPI000779F459	514
UniRef90_UPI00077A59BC	720
UniRef90_UPI00077AE3F3	444
UPI00077A6420	768
UniRef90_A0A2B4SPD4	2487
UniRef90_UPI00077A4DD0	163
UniRef90_UPI00077A638D	241
UPI00077A8064	773
UniRef90_A0A3B1IDG0	490
UniRef90_UPI0009E1CA9F	1069
UniRef90_UPI00077A6B05	1238
UPI0009E4C04F	1074
UniRef90_A0A2B4SCL6	798
UniRef90_UPI00077ACF75	836
UniRef90_UPI0009E2E38A	691
UniRef90_UPI00077A69EB	627
UniRef90_UPI0009E4B822	528
UniRef90_UPI00077A5EA3	478
UniRef90_UPI00077ADA5D	1724
UniRef90_A0A2B4SYK5	568
UPI000779FA0B	1113
UniRef90_UPI000BAF1015	205
UniRef90_A8C9L0	8945
UniRef90_A0A2B4S9U9	6527
UniRef90_A0A2B4RE16	454
UniRef90_UPI0009E2C91A	368
UniRef90_UPI0009E55E9C	275
UPI00077AE074	6462
UniRef90_UPI0009E509FD	1636
UniRef90_UPI00077A5D2B	649
UniRef90_UPI0009E27670	299
UniRef90_A0A2B4RFW8	1536
UniRef90_UPI0009E40C82	1642
UPI00077AEFEA	1890
UPI00077A5A2B	3566
UniRef90_UPI0009E2B211	1030
UniRef90_UPI00077B005A	243
UniRef90_A0A2B4RZ52	86
UniRef90_UPI00077A8C28	2700
UniRef90_UPI0009E2B5FF	2547
UniRef90_A0A2B4RLC5	938
UniRef90_A0A2B4SDH3	3670
UniRef90_UPI00077ACE29	4250
UniRef90_UPI00077A066C	1319
UPI00077A44DF	223
UniRef90_A0A2B4SJI3	492
UniRef90_A0A2L1TH21	136
UniRef90_UPI0009E3D014	1764
UniRef90_UPI00077ACC24	219
UniRef90_UPI00077B25B8	529
UniRef90_UPI0009E39A63	965
UniRef90_UPI00077A7962	806
UPI000779F90A	1076
UniRef90_UPI0009E58D8E	327
UniRef90_UPI00077A96BF	638
UniRef90_A0A2B4R0B3	191
UniRef90_UPI00077A9E05	455
UniRef90_UPI00077A60E5	277
UniRef90_A7S873	285
UniRef90_UPI0009E28E11	230
UniRef90_UPI0009E31368	2101
UniRef90_UPI0009E44C7B	339
UPI000F552992	457
UniRef90_UPI00077B0371	1495
UniRef90_UPI0009E2E55A	1047
UniRef90_A0A2B4RLK4	706
UniRef90_A0A2B4SMG2	519
UniRef90_UPI0009E62FE9	384
UniRef90_UPI0009E63685	647
UniRef90_UPI0009E42F91	2855
UniRef90_UPI0009E51625	3243
UniRef90_A0A2B4SHI0	373
UniRef90_UPI00077AFB95	252
UniRef90_UPI0009E39CEC	189
UniRef90_UPI00077AC4EB	139
UniRef90_UPI0009E59D5A	121
UniRef90_A0A2B4SU59	865
UniRef90_A0A2B4T0U2	2875
UniRef90_A0A2B4RFD1	162
UniRef90_UPI00077A5E5F	1220
UniRef90_UPI00077A01BB	585
UniRef90_A0A2B4SNM0	1163
UniRef90_UPI00077A9DF8	1490
UniRef90_UPI00077AAF96	424
UniRef90_UPI00077A1DCD	1103
UniRef90_UPI00077A92FC	463
UniRef90_A0A1Q9EYI5	182
UniRef90_UPI00077B2631	1744
UniRef90_UPI00077A3B93	325
UniRef90_UPI00077A518E	1274
UniRef90_UPI00077A5E13	1155
UniRef90_UPI0009E59DFE	770
UniRef90_UPI00077A0C13	391
UniRef90_UPI0009E62F24	1381
UniRef90_UPI0009E63EEE	601
UPI00077A514E	632
UniRef90_UPI00077AF448	285
UniRef90_A0A2B4RX52	3806
UniRef90_UPI0009E31377	871
UniRef90_UPI0009E3D5E5	755
UPI00077A8566	612
UniRef90_UPI00077A692A	504
UniRef90_UPI00077AE991	542
UniRef90_UPI00077AABBD	464
UniRef90_A0A2B4RFB9	2218
UniRef90_UPI00077A98D1	814
UniRef90_UPI00077AB655	3146
UniRef90_UPI00077A3EC2	1163
UniRef90_UPI00077AC193	722
UniRef90_UPI00077AC393	288
UniRef90_UPI00077A9C42	2534
UPI00077A0132	3857
UniRef90_UPI00077AEAB6	264
UniRef90_UPI000C0456F8	416
UniRef90_A0A2B4S329	4220
UniRef90_A0A2B4SQZ8	1566
UniRef90_UPI0009E64B4A	1128
UPI000F54C8AA	647
UPI000F5544BC	379
UniRef90_A0A2B4RZZ2	7904
A0A2B4SGC8	2798
UniRef90_A0A2Z2DWQ3	2224
UniRef90_UPI0009E538E1	573
UniRef90_UPI0009E62BB3	335
UniRef90_UPI00077A1650	797
UniRef90_UPI00077A431F	199
UniRef90_UPI00077A3D3E	382
UPI00077A1A54	174
UniRef90_UPI0009E3B57C	2089
UniRef90_UPI00077B0BD1	1167
UniRef90_UPI00077AED69	255
UniRef90_UPI000F5576F9	1680
UPI000C0431EF	586
UniRef90_A0A2B4RNW4	190
UPI00077AE102	377
UniRef90_A0A2B4RZ95	1093
UniRef90_UPI00077AB6E8	745
UniRef90_UPI0009E42E36	542
UniRef90_UPI0009E36A2D	45
UniRef90_A0A2B4SVA2	96
UniRef90_A0A2B4RRS7	4347
UniRef90_UPI0009E61E6B	5293
UniRef90_UPI0009E28CC5	758
UPI000F557E62	604
UniRef90_UPI0009E58229	281
UniRef90_UPI00077A2461	377
UniRef90_A0A2B4RCM8	6218
UniRef90_UPI00077ADDC8	1432
UniRef90_A0A2B4RSC4	789
A0A074Z5S5	6926
UniRef90_UPI00077B039F	3570
UPI00077AA178	229
UniRef90_UPI00077A54A6	332
UniRef90_UPI00077A83D4	178
UniRef90_UPI00077A964F	1862
