key	read_count
UniRef90_UPI000F5589B1	139
UniRef90_UPI0009E52E19	277
UPI00077AF1B4	1503
UniRef90_UPI0009E4DAAF	2205
UniRef90_UPI00077AA3F6	252
UniRef90_A0A2B4RZX0	1796
UniRef90_UPI00077AA140	353
UniRef90_UPI00077AC393	426
UniRef90_A7RQD2	2936
UniRef90_UPI00077A3C36	163
UniRef90_UPI0009E4BCCD	1058
UniRef90_UPI00077A4CED	449
UniRef90_UPI00077A02E4	277
UniRef90_UPI0009E5F379	115
UniRef90_A0A139AK50	146
UniRef90_UPI00077A3232	4679
UniRef90_A0A2B4RN92	511
UPI00077B1473	1064
UPI0009E1CE6E	339
UniRef90_UPI0009E5331A	354
UniRef90_UPI0009E4CAF8	689
UniRef90_UPI0009E465E6	381
UPI000F551CAC	2163
UniRef90_UPI00077A8D14	1020
A0A2B4SU68	1121
UniRef90_UPI00077B1AE3	864
UniRef90_A0A2B4SYA8	372
UniRef90_UPI00077AB795	241
UniRef90_UPI0009E2E9C4	343
UniRef90_UPI00077A7ACF	1044
UniRef90_UPI0009E1A75C	1087
UPI0009E42E8A	1492
UPI00077B2240	849
UniRef90_UPI00077A93CC	276
UPI000F54EE4E	571
UniRef90_UPI00077AF663	329
UPI000F54D697	3509
UniRef90_UPI000C03CD85	1115
UniRef90_UPI00077AB6D2	737
UniRef90_UPI00077AA3CF	767
UPI00077A24DB	1267
UniRef90_UPI00077AF3DF	536
UniRef90_UPI00077A6DF5	461
UniRef90_A0A2B4STW8	534
UPI00077A727F	993
UniRef90_UPI00077A0E00	828
UniRef90_UPI000C043501	1867
UniRef90_UPI00077A8EA0	239
UniRef90_UPI00077ABE87	693
UPI00077A35B1	202
UPI000F55121B	209
UniRef90_UPI0009E3196C	552
UniRef90_UPI00077AB23D	1116
UniRef90_UPI00077A69B4	1125
UniRef90_A0A2B4SUS0	1217
UniRef90_UPI00077AF3DE	1413
UniRef90_UPI00077A1CB8	431
UPI000C04C588	558
UniRef90_UPI00077A53E7	294
UniRef90_UPI00077A40AD	528
UniRef90_B4ZYT1	5410
UniRef90_UPI00077A2395	444
UniRef90_UPI000BAFA7C7	239
UniRef90_UPI0009E2DE83	1136
UniRef90_UPI0009E53DF3	6194
UniRef90_UPI000779F9D5	4071
UniRef90_UPI00077A1243	709
UniRef90_UPI00077AC08B	390
UPI00077B0D28	2578
UniRef90_UPI0009E55850	639
UniRef90_UPI000F554663	84
UPI00077A0011	579
UniRef90_UPI00077A8E36	681
UniRef90_UPI00094E0231	190
UniRef90_UPI00077A6BEA	8940
UniRef90_T2MEW4	1962
UniRef90_UPI00077A99D1	447
UniRef90_A0A1Q9DZ67	485
UPI00077AFAC3	590
UniRef90_A0A2B4SU78	1505
UniRef90_UPI0009E61CC0	1661
UniRef90_UPI00077AD921	1686
UniRef90_UPI00077A33CD	1141
UniRef90_UPI00077AFB30	900
UniRef90_UPI00077A70E1	761
UniRef90_UPI00077A480D	194
UniRef90_UPI00077A6E0A	890
UniRef90_UPI000C0463EF	380
UniRef90_A0A2B4T158	7484
UniRef90_UPI0009E60EEF	1654
UniRef90_UPI00077AE11A	1535
UniRef90_UPI0009E4AFC9	1193
UniRef90_UPI00077A2A0B	817
UPI00077A8F4C	226
UniRef90_A0A0A8K9X3	845
UniRef90_UPI00077A04B9	659
UniRef90_UPI0009E33E8B	1526
UPI0009E3B7CB	3875
UniRef90_UPI0009E59703	2173
UniRef90_UPI0009E24B0F	442
UniRef90_UPI00077B1EA6	630
UniRef90_UPI00077A5A72	529
UniRef90_UPI00077A31D5	7283
UniRef90_UPI00077A4AD4	6208
UniRef90_UPI0009E4AA86	816
UniRef90_UPI00077B15F3	1494
UPI00077A7CB8	601
UniRef90_A0A2B4RYM0	735
UniRef90_A0A2B4SI15	3029
UPI00077AAC5E	2036
UniRef90_UPI00077A5AAD	317
UniRef90_UPI00077ACB96	756
UniRef90_UPI00077A2085	655
UniRef90_UPI00077A30A4	267
UniRef90_UPI00077A2943	248
UniRef90_UPI0009E62E24	1505
UniRef90_A0A2B4SSJ1	310
UniRef90_UPI00077ACA49	2143
UPI00077A9DE3	553
UniRef90_A0A2B4RFW8	1859
UniRef90_A0A3C1S269	305
UniRef90_UPI0009E64050	305
UniRef90_UPI00077A7C63	115
UniRef90_A0A2B4RYQ2	936
UniRef90_UPI00077AE7E2	821
UPI00077A29DA	1053
UniRef90_UPI00077A9D1D	375
UniRef90_UPI00077A7205	1442
UniRef90_UPI0009E480D2	395
UniRef90_UPI00077ABE6B	1768
UniRef90_UPI00077AC994	410
UniRef90_UPI00077B19CC	697
UniRef90_UPI00077ACD7F	441
UniRef90_UPI000779F82A	11020
UniRef90_UPI00077A2D91	934
UniRef90_UPI0009E41673	649
UniRef90_UPI00077AD493	3411
UniRef90_UPI00077A6E3B	395
UniRef90_UPI00077A594D	422
UniRef90_UPI00077A0D2E	1078
UniRef90_UPI0009E55E08	1618
UniRef90_A0A0A8K7Q4	1716
UPI00077A5BC4	2535
UniRef90_UPI00077AB953	553
UniRef90_UPI00077A86AC	2415
UniRef90_UPI00077A7121	1823
UniRef90_UPI0009E4D772	1376
UniRef90_UPI0009E5341A	182
UniRef90_UPI00077AF5F0	368
UniRef90_UPI00077A6E61	962
UniRef90_UPI00077AB6EB	404
UniRef90_UPI0009E5E8B3	4726
UniRef90_UPI00077A171E	1409
UniRef90_UPI0009E5B00F	1005
UniRef90_A0A1U9RSD9	763
UniRef90_UPI00077A2898	1369
UniRef90_UPI00077AE9D7	351
UniRef90_UPI0009E3587E	355
UPI000C03FF30	562
UniRef90_UPI00077AA7A1	1118
UniRef90_UPI0009E5A36A	3696
UniRef90_UPI0009E40E14	1240
UniRef90_A0A2B4RD83	1520
UniRef90_UPI0009E3F20D	2719
UniRef90_UPI00077A98D1	2275
UniRef90_UPI00077A62A9	274
UniRef90_UPI000779F645	345
UniRef90_UPI000779F384	388
UniRef90_UPI00077B0093	225
UniRef90_UPI00077A45C9	7954
UniRef90_UPI00077AB076	205
UniRef90_UPI00077B12C9	160
A0A2B4SML7	328
UniRef90_UPI00077AB9CD	665
UniRef90_UPI00077ADD9D	1227
UniRef90_UPI00077AE9AB	263
UniRef90_UPI0009E4B0F4	738
UniRef90_UPI00077A9EC7	624
UniRef90_UPI0009E63251	3277
UniRef90_UPI00077AB711	121
UniRef90_UPI00077B1CFD	947
UniRef90_UPI00077A2C92	1631
UniRef90_UPI0009E18C2A	2704
UniRef90_UPI00077B0A72	607
UniRef90_UPI00077B11CF	3199
UniRef90_UPI0009E46C8A	2499
UniRef90_UPI00077AC52F	2608
UPI00077B203E	1019
UniRef90_UPI0009E26B97	504
UniRef90_UPI0009E35755	634
UniRef90_UPI00077AD2FE	1685
UniRef90_UPI00077B0F97	1064
UPI00077A9B86	1083
UniRef90_UPI00077A1F0C	1901
UniRef90_UPI00077B2540	787
UniRef90_UPI00077B1A49	676
UniRef90_UPI0009E5C0B4	510
UniRef90_UPI0009E3E41C	356
UPI0009E18B84	3278
UniRef90_UPI0009E2A7F7	1152
UniRef90_UPI0009E1FE75	400
UniRef90_A0A2B4SM28	104
UPI00077AF3BB	287
UniRef90_UPI00077B1515	363
UniRef90_UPI00077A01B3	224
UniRef90_A0A2B4S7W9	2139
UniRef90_UPI00077B0371	1891
UniRef90_UPI00077A82DE	1496
UniRef90_UPI000779FDF6	829
UniRef90_UPI0009E49BB7	398
UniRef90_UPI00077AF2CB	230
UniRef90_UPI0009E2D67B	1006
UniRef90_A0A2B4SWD8	480
UniRef90_A0A2B4RRK4	620
UniRef90_UPI00077B1077	2424
UPI00077B1958	668
UniRef90_UPI00077AB0CC	1076
UniRef90_UPI0009E61705	474
UniRef90_A0A2B4S4P7	427
UniRef90_UPI00077A6C57	809
UniRef90_UPI00077A2A3E	243
UniRef90_UPI00077A7459	175
UniRef90_UPI00077AADEB	1463
UniRef90_UPI00077A819F	526
UniRef90_UPI0009E33CB5	725
UniRef90_A0A2B4RFG4	456
A0A2B4RZG2	3567
UniRef90_UPI00077A9FBE	1032
UPI00077B05C1	1120
UniRef90_UPI00077A7F65	415
UPI000F54E057	6699
UniRef90_UPI0009E4C08B	567
UPI000C04540B	301
UniRef90_UPI00077A2733	279
UPI00077B027F	5080
UPI000F558BA8	2269
UPI00077A5DB5	2381
UniRef90_UPI0009E2FD14	440
UniRef90_UPI0009E4FD4B	287
UniRef90_UPI0009E45107	359
UniRef90_A0A2B4SCI5	179
UniRef90_UPI00077A16EC	209
UniRef90_UPI00077A0917	1879
A0A2B4STH5	4771
UPI00077A1E39	518
UniRef90_A7RF37	252
UniRef90_UPI00077AF14B	1496
UniRef90_UPI0009E1D224	1704
UniRef90_UPI00077ABB8A	246
UniRef90_UPI00077AA263	507
UniRef90_UPI00077AD97E	138
UniRef90_UPI00077AE6C1	2635
UniRef90_UPI0009E37EBA	1223
UniRef90_Q76IK7	445
UniRef90_A0A2B4RWU6	451
UniRef90_UPI0009E548F9	516
UniRef90_A0A2B4SR79	488
UniRef90_UPI00077A2D1D	322
UPI0009E3BE09	1984
UniRef90_UPI00077AFAA7	4204
UniRef90_UPI0009E48C41	544
UniRef90_UPI0009E3414B	331
UniRef90_UPI00077B1F7D	1341
UniRef90_A0A2B4S057	370
UniRef90_UPI00077A03F3	1281
UniRef90_UPI000F54DDFB	904
UniRef90_UPI0009E3FD99	532
UPI00077A8BCD	196
UniRef90_UPI00077A0C13	410
UniRef90_UPI0009E46343	324
UniRef90_UPI00077B1557	2939
UniRef90_A0A2B4S5M5	824
UniRef90_A0A2B4SH39	2295
UPI000779F735	67
UniRef90_UPI00077A828E	444
UniRef90_UPI0009E5D91C	324
UniRef90_UPI0009E2CD83	6618
UniRef90_UPI00077A0534	4195
UniRef90_A0A2B4SP27	793
UniRef90_UPI00077A1FE6	191
UniRef90_UPI00077ADE1B	2218
UniRef90_UPI00077A0D2D	1059
UniRef90_UPI00077B2058	2280
UPI00077A9749	1361
UPI00077A5AC9	1145
UPI00077AF638	413
UniRef90_UPI00077A9753	187
UniRef90_UPI000C0508FD	546
UniRef90_UPI0009E4409B	437
A0A2B4SWC4	1757
UniRef90_UPI0003F0D16E	227
UniRef90_UPI00077AAB9B	8536
UniRef90_A0A2B4SCA5	4949
UniRef90_UPI0009E58FCA	944
UniRef90_UPI00077A71DE	260
UniRef90_UPI000F54EABB	2414
UniRef90_A0A2B4SIP3	1227
UniRef90_UPI0009E31831	1673
UniRef90_UPI0009E35E2D	865
UniRef90_UPI00077A668C	852
UPI00077A6B54	1180
UniRef90_A0A2B4SDW6	449
UniRef90_UPI0009E47776	1091
UniRef90_UPI0009E3157B	392
UniRef90_UPI00077A2086	233
UniRef90_UPI00077A51AD	223
UniRef90_UPI00077AD98A	501
UniRef90_UPI0009E5E388	397
UniRef90_UPI00077AAFE4	113
UPI00077A6D2D	3804
UniRef90_UPI0009E48ADB	60
UniRef90_A0A2B4RQL7	2147
UniRef90_UPI0009E1B757	17257
UPI00077A5984	445
UniRef90_UPI00077A39D0	384
UniRef90_UPI00077A030A	551
UPI00077AF9E9	213
UniRef90_UPI00077B063B	2666
UniRef90_A0A023NFG9	3375
UniRef90_UPI0009E4D6ED	7897
UniRef90_UPI0009E1A9E7	1446
UniRef90_UPI00077A5F35	1098
UPI00077A6679	115
UniRef90_A0A2B4RR17	731
UniRef90_UPI00077A5622	341
UniRef90_UPI0009E365FB	324
UniRef90_UPI000C03E031	1545
UniRef90_UPI0009E512E9	830
UniRef90_A0A2B4RTB8	1479
UniRef90_UPI00077A72CB	293
UniRef90_UPI00077A5591	1555
UniRef90_UPI0009E1D26D	517
UniRef90_UPI000F55676F	261
UniRef90_UPI00077AA9E7	238
UniRef90_UPI0009E4ABBA	1863
UniRef90_UPI0009E45B16	2532
UniRef90_UPI00077A9999	1282
UniRef90_A7RFS3	520
UPI000F5543DC	364
UniRef90_UPI0009E5F560	613
UPI00077A3254	655
UniRef90_UPI00077AC9DD	891
UniRef90_UPI00077AA989	367
UniRef90_UPI0009E2FAB7	498
UniRef90_UPI00077A2BAD	937
A0A2B4RWH2	8070
UniRef90_UPI0009E3850E	1086
UniRef90_UPI0009E415F7	1112
UniRef90_UPI00077A96DD	509
UniRef90_UPI0009E236D2	212
UniRef90_UPI0009E2DCD9	4795
UniRef90_UPI00077A36F3	688
UniRef90_UPI0009E4F1A7	508
A0A2B4S1I4	1392
UniRef90_UPI00077AF629	195
UniRef90_UPI00077AEE64	1910
UniRef90_A0A2B4SVW0	1017
UniRef90_UPI00077B072E	1083
UniRef90_UPI00077ADEFF	1099
UniRef90_UPI00077AE6E4	523
UniRef90_UPI0009E21DEA	104
UniRef90_UPI000779F42C	212
UniRef90_UPI00077A809D	182
UniRef90_UPI00077ABCE9	1483
UniRef90_UPI00077A91C6	153
UniRef90_UPI0009E3CCD9	464
UniRef90_A0A2B4SNZ9	826
UniRef90_A0A061RT31	476
UPI00077A92CD	172
UniRef90_A0A2B4REE1	340
UniRef90_UPI0009E21279	196
UPI000C043858	1354
UPI00077AFA95	1367
UniRef90_UPI0009E3084F	959
UPI000F55404F	1576
UPI0009E4304E	177
UniRef90_UPI000C052636	576
UniRef90_UPI00077AA01F	329
UPI000C052060	1375
UniRef90_UPI00077A7609	610
UPI00077AB470	1150
UniRef90_UPI00077A04B3	482
UniRef90_UPI00077AEFA1	570
UniRef90_UPI00077AD4E5	266
UPI00077A960B	1624
UniRef90_UPI0009E61790	303
UniRef90_A0A2B4RWX4	934
UniRef90_UPI0009E63946	913
UniRef90_UPI00077AB979	565
UniRef90_UPI0009E4C495	463
UniRef90_A7RP07	1088
UniRef90_UPI0009E559D4	375
UniRef90_UPI00077AACCB	825
UniRef90_UPI00077AEE0F	5064
UniRef90_UPI00077B01DA	357
UniRef90_A0A1Q9CTL2	461
UniRef90_UPI00077A6D38	388
UniRef90_UPI00077A2336	447
UniRef90_UPI0009E4266E	158
UniRef90_UPI00077B2641	330
UniRef90_UPI00077A62E7	345
UniRef90_A0A2B4S5Q0	2046
UPI00077A065B	280
UniRef90_UPI0009E26E39	506
UniRef90_A0A2B4T1U8	1741
UniRef90_UPI00077A0707	347
UniRef90_UPI000C045206	2740
UniRef90_UPI000F556B69	3890
UniRef90_A0A2B4SN57	1519
UPI000F54F4AE	766
UniRef90_UPI0009E23173	283
UniRef90_A0A2B4REL4	5146
UniRef90_UPI00077B058B	1324
UniRef90_UPI0009E4C7B9	413
UniRef90_UPI0009E5209C	369
UniRef90_UPI00077AABB5	303
UniRef90_UPI0009E4498C	1436
UniRef90_A0A2B4T1E2	840
UniRef90_UPI000F54D1A6	523
UPI000F557270	636
UniRef90_UPI00077A96E1	525
UniRef90_UPI0009E523AE	374
UniRef90_UPI00077ACFE7	293
UniRef90_UPI0009E38695	7223
UniRef90_UPI00077B164C	2487
UPI00077A70E6	1041
UniRef90_UPI0009E3F9C5	518
UPI00077B0D98	400
UniRef90_UPI0008522059	380
UniRef90_UPI0009E3C6E7	2619
UPI000779F34F	698
UPI00077A4D73	502
UniRef90_UPI00077A88B0	755
UniRef90_UPI000C04C236	540
UniRef90_UPI000C0456E4	116
UniRef90_UPI00077AB1D8	1767
UPI00077A6C43	178
UniRef90_UPI0009E593B8	1237
UniRef90_A0A2B4SEX5	1403
UPI000F554538	1010
UniRef90_A0A2B4RNP9	500
UniRef90_UPI00077AD8EA	200
UniRef90_A0A2B4S5S2	4914
UniRef90_UPI00077A3C97	959
UniRef90_UPI00077AD8C1	1859
UniRef90_UPI00077ACB9F	1311
UniRef90_A0A2B4T0Y7	572
UniRef90_A0A2B4T129	249
UniRef90_UPI00077A7FC6	328
UniRef90_UPI0009E4C958	114
UniRef90_A0A2B4RY95	1431
UniRef90_UPI0009E2338F	1240
UniRef90_UPI000F54D9C3	558
UniRef90_UPI0009E51109	481
UniRef90_UPI000A2A453C	833
UniRef90_UPI0009E624FA	571
UniRef90_UPI0009E47157	656
UniRef90_UPI00077B109C	338
A0A2B4T0H0	1436
UniRef90_A0A2B4RFW7	249
UniRef90_UPI00077A8BC2	4562
UniRef90_UPI00077A0943	220
UniRef90_UPI00077A1CAF	615
UniRef90_UPI0009E4CFAE	2091
UPI00077A54E4	794
UPI00077AA5D1	310
A0A2B4SZ91	2688
UniRef90_UPI000C6CA720	3410
UPI00077A10B4	1273
UPI000C03BDB4	766
UniRef90_UPI0009E22FED	464
UPI00077AF2D9	519
UniRef90_A0A2B4S2I5	4349
UniRef90_UPI00077AE958	349
UPI000F551C52	1218
UniRef90_UPI0009E32D39	1363
UPI00077AA274	824
UniRef90_A0A2B4RBN9	167
UniRef90_UPI00077A925A	650
UniRef90_UPI00077A8863	310
UniRef90_UPI00077AAB26	320
UniRef90_A0A106S7I0	39680
UPI00077AAF36	1510
UPI000F5578BA	371
UniRef90_UPI00077A1842	621
UniRef90_UPI00077A864E	140
UniRef90_C3YZ35	255
UniRef90_UPI00077A648B	3486
UniRef90_UPI00077A07FE	1522
UniRef90_A0A2B4SC43	208
A0A2B4RXF2	3284
UniRef90_UPI00077A3B85	64
UniRef90_UPI0009E32F3C	1865
UniRef90_UPI00077A7659	1459
UniRef90_UPI00077AAE55	965
UniRef90_UPI00077A221F	991
UPI00077AE3B6	1183
UniRef90_UPI00077A8D59	234
UniRef90_A0A2B4SV64	4232
UPI000C046A46	810
UniRef90_UPI00077AA848	426
UPI00077A39AE	651
UniRef90_A0A2B4SCL6	407
UniRef90_UPI000F553844	142
UniRef90_A0A2B4SA19	1926
UniRef90_UPI0009E34606	1082
UniRef90_UPI00077A8B3E	407
UniRef90_UPI00077A462A	3920
UniRef90_A0A2B4SQ86	997
UniRef90_UPI00077A262F	4567
UniRef90_A0A1Q9DIN6	91
UPI000F556A27	923
UniRef90_UPI00077A1E55	851
UniRef90_UPI0009E343FB	604
UniRef90_A0A2B4SD81	1572
UniRef90_A0A2B4RDL4	1030
UniRef90_UPI00077A559E	189
A0A2B4SE09	636
UPI00077A514E	1050
UniRef90_A0A3B3HY91	480
UPI00077AA578	171
UPI00077A0AC2	547
UniRef90_A0A2B4REP2	924
UPI000F556384	2265
UniRef90_UPI00077AB83B	292
UniRef90_UPI00077ACD3F	88
UniRef90_UPI00077A74FD	200
UniRef90_UPI00077ABA68	510
UniRef90_UPI0009E1994B	207
UniRef90_UPI0009E3205B	178
UniRef90_UPI000F54EFBA	522
UniRef90_UPI000F557A84	2389
UniRef90_A0A2B4R7T9	99
UPI00077ACD00	923
UniRef90_UPI000C0412CA	1901
UniRef90_UPI0009E46A5D	2758
UniRef90_UPI00077ACD2D	1146
UniRef90_UPI0009E51403	130
UniRef90_UPI00077A145B	633
UPI00077A6784	456
UniRef90_UPI0009E230FB	520
UniRef90_UPI00077B011C	2479
UniRef90_UPI0009E49960	300
UniRef90_UPI0009E42BBD	961
UniRef90_UPI0009E1CC6B	200
UniRef90_UPI00077AC9BF	310
UniRef90_A0A2B4RUR3	454
UniRef90_UPI00077A1B0A	386
UniRef90_A0A2B4SPK5	2004
UniRef90_UPI0009E56C95	1111
UniRef90_A0MV35	1134
UniRef90_A0A2B4SIY9	2456
UPI000F551FE3	455
UniRef90_UPI00077B1A15	114
UPI00077A9880	376
UniRef90_A0A2B4RW77	134
UPI00077A43C3	403
UniRef90_UPI0009E3789E	660
UniRef90_UPI00077AE65F	204
UniRef90_UPI0009E4D212	498
UniRef90_UPI000F55089E	1506
UniRef90_UPI00077A694A	330
UniRef90_UPI00077A2DCF	269
UniRef90_UPI00077AD247	272
UniRef90_UPI00077A4133	6262
UniRef90_UPI00077A211C	1516
UPI00077B1BC8	204
UniRef90_UPI00077AA0B0	272
UPI00077A2609	2094
UniRef90_UPI0009E380F6	334
UniRef90_UPI00077A1969	389
UniRef90_UPI00077ACA8D	605
UniRef90_UPI000779F225	275
UniRef90_UPI00077A1284	831
UniRef90_UPI00077AFFE9	4277
UniRef90_UPI00077A22A3	248
UniRef90_UPI00077A1E5E	1770
UniRef90_UPI00077AC3C5	481
UniRef90_UPI0009E41839	442
UniRef90_A0A2B4SCI3	448
UniRef90_UPI0009E46150	312
UniRef90_UPI000F556F03	4629
UniRef90_UPI0009E29FBD	4053
UniRef90_UPI00077ADB45	1146
UniRef90_UPI00077AA0F7	866
UPI00077A23FA	429
UniRef90_UPI00077A9CDA	319
UPI000F5565B9	2160
UniRef90_UPI00077ACD07	1248
UniRef90_A0A2B4RHD1	1011
UniRef90_UPI0009E33CB0	94
UPI00077A5656	1067
UniRef90_UPI00077A438F	203
UniRef90_UPI0009E2BA2F	1786
UniRef90_UPI000F558039	439
UniRef90_UPI0009E23474	403
UniRef90_UPI00077AE0CA	409
UniRef90_UPI00077AFF35	2436
UniRef90_UPI00077A5D76	616
UniRef90_UPI0009E24FC8	2888
UniRef90_UPI00077AA567	362
UniRef90_UPI00077AC167	1661
UniRef90_UPI0009E51524	552
UniRef90_UPI00077A7840	240
UniRef90_UPI00077A3C56	469
UniRef90_UPI00077A471C	108
UniRef90_UPI00077A9933	184
UniRef90_UPI00077A4C89	1187
UniRef90_UPI0009E34E4C	362
UniRef90_A0A2B4S4W3	722
UniRef90_UPI0009E4A2B3	14043
UniRef90_A0A2B4SUE5	421
UniRef90_A0A2B4RJ60	304
UniRef90_UPI0009E2E160	780
UniRef90_UPI0009E57D83	748
UniRef90_UPI00077A7BAD	227
UniRef90_UPI00077A98C4	422
UniRef90_UPI00077A7521	286
UPI000F552DF8	1505
UniRef90_A0A2B4SWD4	2454
UPI00077ABACA	806
UniRef90_UPI00077A3855	649
UniRef90_UPI00077A149D	538
UniRef90_A0A1Q9ENK2	230
UPI00077B05E2	94
UniRef90_UPI00077A9419	175
UniRef90_UPI00077A0704	5249
UniRef90_UPI0009E495DB	2468
UniRef90_UPI00077A0043	3543
UniRef90_UPI00077A0B21	5708
UniRef90_UPI0009E1FE4A	1524
UPI000C049648	1316
UniRef90_UPI00077A8627	918
UniRef90_UPI0009E44C7B	414
UniRef90_UPI0009E249C6	273
UPI00077AE102	518
UniRef90_A7STE6	503
UniRef90_A0A1A8KG96	315
UniRef90_UPI0009E456A2	326
UPI0009E42266	198
UPI000F54CE72	355
UniRef90_UPI00077A8DA4	222
UniRef90_UPI00077AB453	1183
UPI000C050EA0	4111
UPI000F554B35	3424
UniRef90_UPI00077B038C	1106
UniRef90_UPI000C042545	889
UniRef90_UPI0009E6125C	529
UniRef90_UPI0009E4037A	252
UniRef90_UPI0009E2D6D2	199
UniRef90_UPI0009E5E550	2819
UniRef90_UPI00077A70C4	799
UniRef90_UPI0009E274AD	928
UniRef90_UPI0009E1AE1A	1123
UniRef90_UPI0009E4009D	1041
UniRef90_UPI00077AD0E7	334
UniRef90_A0A2B4RU86	380
UniRef90_UPI00077AC7EC	1639
UPI000F553251	1386
UniRef90_UPI00077A9DB1	326
UniRef90_UPI00077AC9CD	265
UniRef90_UPI0009E613A6	182
UniRef90_UPI0009E2526E	1177
UniRef90_UPI0009E2CE88	945
UniRef90_UPI000F550D2A	1560
UniRef90_UPI00077A5A2F	1191
UniRef90_UPI0009E29033	934
UniRef90_A0A2B4R507	723
UPI00077A5C18	88
UPI00077A1B8B	657
UniRef90_UPI00077A45F9	270
UPI000F54E8D6	539
A0A2B4ST44	5909
UPI00077ABFFB	422
UPI00077B0E36	1242
UPI00077B1341	633
UniRef90_UPI00077A2FD9	435
UPI00077A4F4A	3952
A0A2B4RQ05	386
UniRef90_UPI000779F739	212
UniRef90_UPI00077A3CEF	181
UniRef90_UPI0009E5D4B6	2539
UPI000C052FA6	882
UPI00077A7B1D	148
UniRef90_UPI00077ADEB2	1470
UniRef90_UPI0009E4DD23	1833
UniRef90_A0A2B4RV77	752
UniRef90_UPI0009E2D0D3	1180
UniRef90_UPI00077AABFA	2270
UniRef90_UPI00077A4AC4	424
UniRef90_UPI00077B1D9E	188
UniRef90_UPI00077A39D2	216
UPI000C04C03B	715
UniRef90_UPI00077A6AE7	804
UniRef90_UPI00077ACEAA	760
UPI000F54DB13	378
UniRef90_UPI000C04BF34	225
UniRef90_UPI00077A5BD3	82
UniRef90_A7RGP5	3263
UniRef90_UPI00077AB630	3298
UniRef90_UPI0009E4A545	1019
UniRef90_UPI0009E61A18	888
UniRef90_UPI0009E23B35	1473
UniRef90_UPI0009E5AEF1	588
UniRef90_UPI0009E60FD0	289
UniRef90_A0A1Q9C5U2	362
UniRef90_UPI00077AC7BC	2260
UniRef90_UPI00077A06DF	2388
UniRef90_UPI00077A0701	536
UniRef90_UPI0009E354D7	761
UniRef90_UPI00077AFAD2	553
UniRef90_A0A2B4SRQ7	517
UniRef90_UPI0009E21D27	8634
UniRef90_A0A2B4S2E8	2630
UniRef90_UPI0009E3DCBA	10480
UniRef90_UPI0009E3BF3D	1098
UniRef90_UPI00077A67A2	987
UPI00077A3EA8	192
UniRef90_UPI00077A27B1	128
UPI00077B0668	650
UniRef90_UPI00077ABD7A	1044
UniRef90_UPI00077B171F	1146
UPI00077AE122	835
UniRef90_UPI00077A1B44	1517
UniRef90_UPI00077AE930	325
UniRef90_UPI0009E61BD7	253
UniRef90_UPI00077A312C	1092
UniRef90_UPI00077A8C28	3488
UPI000F54C77C	1194
UniRef90_UPI0009E3D6CA	1645
UniRef90_UPI00077A8AB0	761
UniRef90_UPI000C05056A	228
UPI00077AD541	3639
UniRef90_A0A2B4S7V0	724
UPI000F559659	232
UniRef90_UPI0009E23918	2846
UniRef90_UPI00077A3F2A	868
UniRef90_UPI00077ACA42	567
UniRef90_UPI0009E1C2FE	259
UPI0009E62985	406
UPI00077B1721	2742
UniRef90_UPI00077B15D1	1002
UniRef90_UPI0009E373FC	1293
UniRef90_UPI00077A81CE	376
UniRef90_UPI0009E352ED	635
UniRef90_UPI000F5591DE	412
UPI00077A5CFE	265
UniRef90_UPI00077ADCB0	166
UniRef90_C5KCN4	239
UniRef90_UPI00077A209D	1025
UniRef90_A0A2B4SM90	835
UniRef90_UPI00077A96BF	850
UPI00077ACE45	312
UniRef90_A0A0G4ERJ5	252
UniRef90_UPI00077AA104	215
UniRef90_UPI00077A9F9A	4786
UniRef90_UPI00077A448D	1655
UniRef90_I3QDC1	2323
UniRef90_UPI00077A1650	885
UniRef90_UPI00077A9C3F	13444
UniRef90_UPI00077ACED1	1146
UPI00077AB033	2502
UPI000F54CDE8	638
UniRef90_UPI00077AE906	356
UniRef90_UPI00077AC95D	358
UniRef90_UPI00077B1B04	281
UPI000F559491	476
UniRef90_A0A2B4SVP7	3720
UniRef90_UPI00077A1315	2293
UniRef90_A0A2B4RGA4	504
UPI00077AB3B5	2562
UniRef90_UPI0009E4B59A	1071
UniRef90_UPI00077A2F35	2865
UniRef90_UPI00077AAE9A	108
UniRef90_UPI00077AF45F	201
UniRef90_UPI000F556AB5	545
UniRef90_UPI00077A1252	346
UniRef90_UPI00077AC4F6	371
UniRef90_UPI00077A9D1F	306
UniRef90_UPI00077A5BF8	6939
UniRef90_UPI0009E26147	2467
UniRef90_A0A2B4RB25	2371
UniRef90_A0A2B4STF3	248
UPI000F552F73	223
UniRef90_UPI000F54F877	1316
UniRef90_UPI0009E43A2D	695
UniRef90_UPI0009E56D47	2835
UniRef90_UPI00077AB821	1205
A0A2B4S6W7	330
UPI00077B13FD	477
UniRef90_UPI00077A57DE	331
UPI00077AC36E	266
UniRef90_A0A2B4SYZ2	1962
UPI000C041A70	188
UniRef90_UPI00077A082C	1473
UniRef90_UPI00077A8D22	743
UniRef90_UPI00077A71D3	287
UniRef90_UPI0009E29094	2451
UniRef90_UPI00077A59BC	1388
UniRef90_UPI00077A9808	1295
UniRef90_UPI00077A55D3	71
UPI000F54D044	4968
UniRef90_A0A2B4SK35	217
UPI0009E48042	306
UPI000C04F3F0	4901
UniRef90_UPI000C0445F8	817
